sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_id,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn,reviso,comentarios
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2915,,,,CVT,-33361.20489,-5337.792782,-38698.99767,180001389,45400,,-33361.20489,-5337.792782,-38698.99767,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2915,,,,CVT,-653828.3222,-104612.5315,-758440.8537,180001389,45400,,-653828.3222,-104612.5315,-758440.8537,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CFT,9412882.532,1506061.205,10918943.74,180001512,45391,,9412882.532,1506061.205,10918943.74,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CFT,889628.8232,142340.6117,1031969.435,180001873,45428,,889628.8232,142340.6117,1031969.435,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CVT,185.3280301,29.65248482,214.980515,180001512,45391,,185.3280301,29.65248482,214.980515,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14140,,,,CVT,83491.00847,13358.56136,96849.56983,180001512,45391,,83491.00847,13358.56136,96849.56983,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CVT,-2.809644088,-0.449543054,-3.259187142,180001873,45428,,-2.809644088,-0.449543054,-3.259187142,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14538,,,,CVT,-37764.58804,-6042.334087,-43806.92213,180001873,45428,,-37764.58804,-6042.334087,-43806.92213,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CFT,9335305.609,1493648.897,10828954.51,180001765,45422,,9335305.609,1493648.897,10828954.51,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CFT,3398666.012,543786.562,3942452.574,180002650,45475,,3398666.012,543786.562,3942452.574,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CVT,199.4365766,31.90985225,231.3464288,180001765,45422,,199.4365766,31.90985225,231.3464288,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14448,,,,CVT,-151987.1846,-24317.94954,-176305.1341,180001765,45422,,-151987.1846,-24317.94954,-176305.1341,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CVT,-76.02618095,-12.16418895,-88.19036991,180002650,45475,,-76.02618095,-12.16418895,-88.19036991,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14748,,,,CVT,-80023.863,-12803.81808,-92827.68108,180002650,45475,,-80023.863,-12803.81808,-92827.68108,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CFT,14080655.44,2252904.87,16333560.31,180002357,45455,,14080655.44,2252904.87,16333560.31,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CFT,3227095.243,516335.2389,3743430.482,180003202,45499,,3227095.243,516335.2389,3743430.482,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CVT,38.35847684,6.137356295,44.49583314,180002357,45455,,38.35847684,6.137356295,44.49583314,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14602,,,,CVT,-302956.4333,-48473.02933,-351429.4626,180002357,45455,,-302956.4333,-48473.02933,-351429.4626,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CVT,34.51088531,5.52174165,40.03262696,180003202,45499,,34.51088531,5.52174165,40.03262696,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14952,,,,CVT,146863.7581,23498.2013,170361.9594,180003202,45499,,146863.7581,23498.2013,170361.9594,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CFT,21346706.6,3415473.056,24762179.65,180003202,45477,,21346706.6,3415473.056,24762179.65,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CVT,292.3793103,46.78068966,339.16,180003202,45477,,292.3793103,46.78068966,339.16,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14926,,,,CVT,362568.6034,58010.97655,420579.58,180003202,45477,,362568.6034,58010.97655,420579.58,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CFT,15257312.99,2441170.078,17698483.06,180003490,45506,,15257312.99,2441170.078,17698483.06,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CVT,23.78468502,3.805549604,27.59023463,180003490,45506,,23.78468502,3.805549604,27.59023463,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15140,,,,CVT,-126555.4567,-20248.87308,-146804.3298,180003490,45506,,-126555.4567,-20248.87308,-146804.3298,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CFT,14055354.17,2248856.668,16304210.84,180003490,45513,,14055354.17,2248856.668,16304210.84,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CVT,212.4578368,33.99325388,246.4510906,180003490,45513,,212.4578368,33.99325388,246.4510906,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CFT,1121639.689,179462.3502,1301102.039,180004102,45546,,1121639.689,179462.3502,1301102.039,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CVT,6.906609679,1.105057549,8.011667228,180004102,45546,,6.906609679,1.105057549,8.011667228,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15063,,,,CVT,-64980.27853,-10396.84457,-75377.1231,180003490,45513,,-64980.27853,-10396.84457,-75377.1231,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15373,,,,CVT,33054.54628,5288.727404,38343.27368,180004102,45546,,33054.54628,5288.727404,38343.27368,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CFT,16955483.9,2712877.425,19668361.33,180004048,45545,,16955483.9,2712877.425,19668361.33,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CVT,5039.788406,806.3661449,5846.154551,180004048,45545,,5039.788406,806.3661449,5846.154551,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CFT,2082540.147,333206.4235,2415746.57,180004655,45574,,2082540.147,333206.4235,2415746.57,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CVT,14869.07772,2379.052435,17248.13015,180004655,45574,,14869.07772,2379.052435,17248.13015,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15295,,,,CVT,-542215.8848,-86754.54157,-628970.4264,180004048,45545,,-542215.8848,-86754.54157,-628970.4264,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15319,,,,CVT,-347015.4981,-55522.4797,-402537.9778,180004655,45574,,-347015.4981,-55522.4797,-402537.9778,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CFT,31034660.32,4965545.652,36000205.98,180004655,45574,,31034660.32,4965545.652,36000205.98,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CVT,65273.13282,10443.70125,75716.83408,180004655,45574,,65273.13282,10443.70125,75716.83408,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15527,,,,CVT,-282528.5206,-45204.5633,-327733.0839,180004655,45574,,-282528.5206,-45204.5633,-327733.0839,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CFT,2809255.225,449480.836,3258736.061,180005375,45604,,2809255.225,449480.836,3258736.061,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CVT,42038.54718,6726.167548,48764.71472,180005375,45604,,42038.54718,6726.167548,48764.71472,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15878,,,,CVT,324768.69,51962.9904,376731.6804,180005375,45604,,324768.69,51962.9904,376731.6804,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CFT,26188924.55,4190227.929,30379152.48,180005375,45604,,26188924.55,4190227.929,30379152.48,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,67902.6312,10864.42099,78767.05219,180005375,45604,,67902.6312,10864.42099,78767.05219,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,225538.5216,36086.16345,261624.685,180005375,45604,,225538.5216,36086.16345,261624.685,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CFT,26188924.55,4190227.929,30379152.48,180005375,45604,,26188924.55,4190227.929,30379152.48,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,67902.6312,10864.42099,78767.05219,180005375,45604,,67902.6312,10864.42099,78767.05219,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15791,,,,CVT,225538.5216,36086.16345,261624.685,180005375,45604,,225538.5216,36086.16345,261624.685,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16011,,,,CFT,1746615.026,279458.4042,2026073.431,180006017,45635,,1746615.026,279458.4042,2026073.431,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16011,,,,CVT,1139.826041,182.3721666,1322.198208,180006017,45635,,1139.826041,182.3721666,1322.198208,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16011,,,,CVT,-27639.62184,-4422.339494,-32061.96133,180006017,45635,,-27639.62184,-4422.339494,-32061.96133,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3202,,,,CFT,-5651361.044,-904217.767,-6555578.811,180005980,45632,,-5651361.044,-904217.767,-6555578.811,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3202,,,,CVT,-5812.762807,-930.0420491,-6742.804856,180005980,45632,,-5812.762807,-930.0420491,-6742.804856,cynthia,
N000,A01,N332,7A33,480944,9011030,801044078,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3202,,,,CVT,-190367.3931,-30458.7829,-220826.176,180005980,45632,,-190367.3931,-30458.7829,-220826.176,cynthia,
N000,A01,N330,7A33,480944,9011030,801044085,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-2679,,,,CFT,-424267.7414,-67882.83862,-492150.58,180006056,45280,,-424267.7414,-67882.83862,-492150.58,,
N000,A01,N330,7A33,480944,9011030,801044085,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-2679,,,,CVT,-26.56034483,-4.249655172,-30.81,180006056,45280,,-26.56034483,-4.249655172,-30.81,,
N000,A01,N330,7A33,480944,9011030,801044085,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-2679,,,,CVT,-449.5,-71.92,-521.42,180006056,45280,,-449.5,-71.92,-521.42,,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13784,,,,GNI,191484602.5,30637536.4,222122138.9,180000345,45331,,191484602.5,30637536.4,222122138.9,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13785,,,,GNI,6501692.5,1040270.8,7541963.3,180000345,45331,,6501692.5,1040270.8,7541963.3,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2813,,,,GNI,-1939270.111,-310283.2178,-2249553.329,180000345,45331,,-1939270.111,-310283.2178,-2249553.329,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13786,,,,GNI,487643.04,78022.8864,565665.9264,180000345,45331,,487643.04,78022.8864,565665.9264,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13985,,,,GNI,58683181.2,9389308.992,68072490.19,180000823,45362,,58683181.2,9389308.992,68072490.19,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13986,,,,GNI,6190505.6,990480.896,7180986.496,180000823,45362,,6190505.6,990480.896,7180986.496,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2861,,,,GNI,-125547.8,-20087.648,-145635.448,180000823,45362,,-125547.8,-20087.648,-145635.448,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,13987,,,,GNI,288494.2,46159.072,334653.272,180000823,45362,,288494.2,46159.072,334653.272,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14237,,,,GNI,11176004.2,1788160.672,12964164.87,180001390,45394,,11176004.2,1788160.672,12964164.87,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14238,,,,GNI,6093322.5,974931.6,7068254.1,180001390,45394,,6093322.5,974931.6,7068254.1,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14239,,,,GNI,15024.65,2403.944,17428.594,180001390,45394,,15024.65,2403.944,17428.594,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14240,,,,GNI,316414.79,50626.3664,367041.1564,180001390,45394,,316414.79,50626.3664,367041.1564,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14421,,,,GNI,2624853.5,419976.56,3044830.06,180001774,45422,,2624853.5,419976.56,3044830.06,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14422,,,,GNI,6017060.5,962729.68,6979790.18,180001774,45422,,6017060.5,962729.68,6979790.18,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14423,,,,GNI,56537,9045.92,65582.92,180001774,45422,,56537,9045.92,65582.92,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14424,,,,GNI,432526,69204.16,501730.16,180001774,45422,,432526,69204.16,501730.16,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14681,,,,GNI,12027883.09,1924461.295,13952344.39,180002517,45468,,12027883.09,1924461.295,13952344.39,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14682,,,,GNI,5474615.5,875938.48,6350553.98,180002517,45468,,5474615.5,875938.48,6350553.98,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14683,,,,GNI,507017.0862,81122.73379,588139.82,180002517,45468,,507017.0862,81122.73379,588139.82,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2973,,,,GNI,-15279.79,-2444.7664,-17724.5564,180002517,45468,,-15279.79,-2444.7664,-17724.5564,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14874,,,,GNI,25130311.86,4020849.898,29151161.76,180002817,45475,,25130311.86,4020849.898,29151161.76,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14875,,,,GNI,4107547.879,657207.6607,4764755.54,180002817,45475,,4107547.879,657207.6607,4764755.54,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,14876,,,,GNI,113524.4828,18163.91724,131688.4,180002817,45475,,113524.4828,18163.91724,131688.4,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3022,,,,GNI,-72608.16379,-11617.30621,-84225.47,180002817,45475,,-72608.16379,-11617.30621,-84225.47,cynthia,
N000,A01,N330,7A19,410612,9011030,700527044,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,15119,,,,GNI,12694263.81,2031082.21,14725346.02,180003469,45512,,12694263.81,2031082.21,14725346.02,cynthia,
