fecha_compra,id_proveedor,id_central_generacion,id_combustible,id_unidad_medida,documento_referencia,linea_documento,cantidad,precio_unitario,importe_total,moneda,fuente,observaciones,archivo_origen
10/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-10,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-10,1,18000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-10,1,37000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-10,1,18000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-10,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-10,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/08/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-08-10,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/09/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-09-10,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/10/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-10-10,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/11/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-11-10,1,28000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
10/12/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-12-10,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/01/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-01-11,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-11,1,23000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-11,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-11,1,30367,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-11,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-11,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-11,1,40000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/08/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-08-11,1,24000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/09/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-09-11,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/10/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-10-11,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/11/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-11-11,1,36000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
11/12/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-12-11,1,25358,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/01/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-01-12,1,28000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-12,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-12,1,10000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-12,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-12,1,10000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-12,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-12,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/08/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-08-12,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/09/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-09-12,1,42800,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/10/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-10-12,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/11/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-11-12,1,36000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
12/12/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-12-12,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/01/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-01-13,1,31000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-13,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-13,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-13,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-13,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-13,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-13,1,37000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/08/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-08-13,1,24000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/09/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-09-13,1,34000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/10/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-10-13,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/11/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-11-13,1,36000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
13/12/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-12-13,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/01/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-01-14,1,31000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-14,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-14,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-14,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-14,1,43000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-14,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-14,1,24000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/08/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-08-14,1,24000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/09/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-09-14,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/10/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-10-14,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/11/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-11-14,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
14/12/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-12-14,1,28000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/01/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-01-15,1,31000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/02/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-02-15,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/03/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-03-15,1,36000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/04/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-04-15,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/05/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-05-15,1,40000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/06/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-06-15,1,41500,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
15/07/2024,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2024-07-15,1,7000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
